b0020_b3762 :1 b0020 b3762 :2 1     b0020           b3762           1uthA/1_0_0     1uthA/1_1_1           15.8       44.1       0.64        180         9%
b1114_b1513 :1 b1114 b1513 :2 1     b1114           b1513           3ewsA/0_0_0     3ewsA/0_1_1            6.5       17.3       0.34        105        11%
b1114_b1900 :1 b1114 b1900 :2 1     b1114           b1900           3ewsA/0_0_0     3ewsA/0_1_1            6.3       16.9       0.34        105        10%
b1114_b3652 :1 b1114 b3652 :2 1     b1114           b3652           3ewsA/0_0_0     3ewsA/0_1_1            6.5       16.5       0.43        125        13%
b1117_b1709 :1 b1117 b1709 :2 1     b1117           b1709           2fgjA/0_0_0     2fgjA/0_1_1           13.2       36.0       0.62        176        28%
b1117_b3749 :1 b1117 b3749 :2 1     b1117           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.2       0.69        132        40%
b1117_b4087 :1 b1117 b4087 :2 1     b1117           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.4       19.9       0.69        132        37%
b1126_b1709 :1 b1126 b1709 :2 1     b1126           b1709           2q0hA/0_0_0     2q0hA/0_1_1            8.9       21.2       0.73        134        47%
b1126_b3749 :1 b1126 b3749 :2 1     b1126           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.3       0.69        132        46%
b1126_b4087 :1 b1126 b4087 :2 1     b1126           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.3       19.8       0.69        132        43%
b1246_b1709 :1 b1246 b1709 :2 1     b1246           b1709           3puwA/0_0_3     3puwA/0_1_4           12.9       36.0       0.54        200        31%
b1246_b3749 :1 b1246 b3749 :2 1     b1246           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.3       19.5       0.69        131        35%
b1246_b4087 :1 b1246 b4087 :2 1     b1246           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.3       19.6       0.69        131        32%
b1247_b1709 :1 b1247 b1709 :2 1     b1247           b1709           2oljA/0_0_0     2oljA/0_1_1            8.0       18.5       0.71        131        35%
b1247_b3749 :1 b1247 b3749 :2 1     b1247           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.2       19.5       0.69        131        38%
b1247_b4087 :1 b1247 b4087 :2 1     b1247           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.2       19.3       0.69        131        35%
b1261_b3117 :1 b1261 b3117 :2 1     b1261           b3117           1v8zA/3_0_0     1v8zA/3_1_1           17.6       48.5       0.77        227        40%
b1275_b3118 :1 b1275 b3118 :2 1     b1275           b3118           3n6uA/2_0_1     3n6uA/2_0_0           14.6       39.4       0.73        170        14%
b1275_b3585 :1 b1275 b3585 :2 1     b1275           b3585           3fxqA/1_0_0     3fxqA/1_1_3           15.7       43.3       0.68        185        13%
b1290_b1709 :1 b1290 b1709 :2 1     b1290           b1709           1g291/1_0_0     1g291/1_1_1           13.1       35.3       0.65        196        30%
b1291_b1709 :1 b1291 b1709 :2 1     b1291           b1709           2oljA/1_0_0     2oljA/1_1_1            8.0       18.6       0.71        131        28%
b1291_b3749 :1 b1291 b3749 :2 1     b1291           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.4       19.9       0.69        131        29%
b1291_b4087 :1 b1291 b4087 :2 1     b1291           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.3       19.7       0.69        131        27%
b1318_b1709 :1 b1318 b1709 :2 1     b1318           b1709           2olkA/1_0_0     2olkA/1_1_1            7.2       15.3       0.77        111        15%
b1318_b1711 :1 b1318 b1711 :2 1     b1318           b1711           4dblC/1_0_2     4dblC/1_1_0           10.4       26.3       0.71        146        55%
b1318_b4087 :1 b1318 b4087 :2 1     b1318           b4087           2d3wA/1_0_0     2d3wA/1_1_1            6.0       15.4       0.38         96        10%
b1318_b4288 :1 b1318 b4288 :2 1     b1318           b4288           4fi3C/0_0_2     4fi3C/0_1_0            9.0       21.6       0.71        123        25%
b1318_b4289 :1 b1318 b4289 :2 1     b1318           b4289           4dblC/1_0_2     4dblC/1_1_0            8.9       21.3       0.71        134        25%
b1325_b2779 :1 b1325 b2779 :2 1     b1325           b2779           1xs2A/1_0_0     1xs2A/1_1_1            7.3       17.9       0.55        148        25%
b1328_b3118 :1 b1328 b3118 :2 1     b1328           b3118           2uyfA/1_0_2     2uyfA/1_1_3           13.3       36.3       0.61        176        11%
b1328_b3585 :1 b1328 b3585 :2 1     b1328           b3585           3hhfA/0_0_1     3hhfA/0_1_0           15.0       40.9       0.71        170        18%
b1339_b3118 :1 b1339 b3118 :2 1     b1339           b3118           3fxuA/1_0_2     3fxuA/1_1_1           16.2       42.7       0.91        179        20%
b1339_b3585 :1 b1339 b3585 :2 1     b1339           b3585           1utbA/1_0_0     1utbA/1_1_1           16.2       45.5       0.63        189        12%
b1343_b2576 :1 b1343 b2576 :2 1     b1343           b2576           2hyiC/0_0_4     2hyiC/0_1_8            5.3       11.5       0.55         56        28%
b1343_b3780 :1 b1343 b3780 :2 1     b1343           b3780           2hyiC/0_0_4     2hyiC/0_1_8            5.2       11.1       0.55         56        16%
b1526_b3118 :1 b1526 b3118 :2 1     b1526           b3118           3fxuA/1_0_0     3fxuA/1_1_3           15.7       41.2       0.91        179        15%
b1537_b2700 :1 b1537 b2700 :2 1     b1537           b2700           2a9sA/1_0_0     2a9sA/1_1_1           15.7       40.9       0.93        155        46%
b1581_b2779 :1 b1581 b2779 :2 1     b1581           b2779           4gghA/1_0_4     4gghA/1_1_2            8.8       23.2       0.50        133        17%
b1595_b3118 :1 b1595 b3118 :2 1     b1595           b3118           3fxuA/1_0_2     3fxuA/1_1_1           15.1       41.1       0.73        175        14%
b1595_b3585 :1 b1595 b3585 :2 1     b1595           b3585           3fxqA/1_0_0     3fxqA/1_1_3           15.7       43.3       0.68        185        14%
b1659_b3118 :1 b1659 b3118 :2 1     b1659           b3118           3fxuA/1_0_2     3fxuA/1_1_1           15.9       41.8       0.91        179        12%
b1659_b3585 :1 b1659 b3585 :2 1     b1659           b3585           2esnA/1_0_0     2esnA/1_1_1           19.4       55.1       0.70        226         9%
b1679_b2811 :1 b1679 b2811 :2 1     b1679           b2811           1mzgA/1_0_0     1mzgA/1_1_1            5.1       10.8       0.54         66        66%
b1681_b3480 :1 b1681 b3480 :2 1     b1681           b3480           2zu0A/1_0_0     2zu0A/1_1_2            8.9       22.4       0.61        110        49%
b1682_b1709 :1 b1682 b1709 :2 1     b1682           b1709           3b60A/1_0_0     3b60A/1_1_1           14.0       41.3       0.35        131        19%
b1682_b3749 :1 b1682 b3749 :2 1     b1682           b3749           2oljA/1_0_0     2oljA/1_1_1            7.4       17.3       0.64        127        25%
b1682_b4087 :1 b1682 b4087 :2 1     b1682           b4087           2oljA/1_0_0     2oljA/1_1_1            7.4       17.2       0.64        127        23%
b1709_b1756 :1 b1709 b1756 :2 1     b1709           b1756           2fgjA/0_0_0     2fgjA/0_1_1           14.1       38.5       0.65        176        26%
b1709_b1858 :1 b1709 b1858 :2 1     b1709           b1858           2r6gA/1_0_0     2r6gA/1_1_1           12.0       34.1       0.44        188        28%
b1709_b2129 :1 b1709 b2129 :2 1     b1709           b2129           2fgjA/0_0_0     2fgjA/0_1_1           13.7       37.7       0.61        179        26%
b1709_b2201 :1 b1709 b2201 :2 1     b1709           b2201           2r6gA/1_0_0     2r6gA/1_1_1           12.5       35.5       0.45        187        26%
b1709_b2422 :1 b1709 b2422 :2 1     b1709           b2422           2awoA/0_0_0     2awoA/0_1_1            7.7       20.3       0.42        179        28%
b1709_b2677 :1 b1709 b2677 :2 1     b1709           b2677           3puyA/1_0_3     3puyA/1_1_4           12.9       36.1       0.51        192        36%
b1709_b3195 :1 b1709 b3195 :2 1     b1709           b3195           3c4jA/0_0_0     3c4jA/0_1_1            8.8       21.1       0.71        137        32%
b1709_b3450 :1 b1709 b3450 :2 1     b1709           b3450           2oukA/0_0_0     2oukA/0_1_1            7.6       17.3       0.69        107        43%
b1709_b3479 :1 b1709 b3479 :2 1     b1709           b3479           3c4jA/0_0_0     3c4jA/0_1_1            9.0       21.6       0.71        137        27%
b1709_b3480 :1 b1709 b3480 :2 1     b1709           b3480           2fgjA/0_0_0     2fgjA/0_1_1           14.1       38.5       0.65        176        29%
b1709_b3540 :1 b1709 b3540 :2 1     b1709           b3540           2oukA/0_0_0     2oukA/0_1_1            7.5       17.3       0.69        107        35%
b1709_b3541 :1 b1709 b3541 :2 1     b1709           b3541           3rlfA/1_0_3     3rlfA/1_1_4           13.0       36.5       0.52        201        32%
b1709_b3725 :1 b1709 b3725 :2 1     b1709           b3725           2oukA/0_0_0     2oukA/0_1_1            7.6       17.4       0.69        108        42%
b1709_b3749 :1 b1709 b3749 :2 1     b1709           b3749           2yz2A/1_0_4     2yz2A/1_1_7            6.0       14.7       0.45        119         9%
b1709_b4035 :1 b1709 b4035 :2 1     b1709           b4035           3c4jA/0_0_0     3c4jA/0_1_1            8.9       21.5       0.71        137        40%
b1709_b4087 :1 b1709 b4087 :2 1     b1709           b4087           2yz2A/2_0_2     2yz2A/2_1_1            6.1       14.8       0.46        120         7%
b1709_b4096 :1 b1709 b4096 :2 1     b1709           b4096           2fgjA/0_0_0     2fgjA/0_1_1           14.1       38.8       0.63        175        25%
b1709_b4097 :1 b1709 b4097 :2 1     b1709           b4097           2nq2C/0_0_1     2nq2C/0_1_3            7.7       19.1       0.55        149        30%
b1709_b4106 :1 b1709 b4106 :2 1     b1709           b4106           2oukA/0_0_0     2oukA/0_1_1            7.5       17.2       0.69        107        36%
b1709_b4228 :1 b1709 b4228 :2 1     b1709           b4228           1vplA/1_0_0     1vplA/1_0_1            6.0       14.2       0.51         98        24%
b1711_b2129 :1 b1711 b2129 :2 1     b1711           b2129           1l7vA/1_0_0     1l7vA/1_1_2           11.3       28.6       0.75        149        51%
b1711_b2201 :1 b1711 b2201 :2 1     b1711           b2201           1l7vA/1_0_0     1l7vA/1_1_2           11.1       28.2       0.73        147        53%
b1711_b3479 :1 b1711 b3479 :2 1     b1711           b3479           1l7vA/1_0_0     1l7vA/1_1_2           10.8       26.9       0.76        149        51%
b1711_b3480 :1 b1711 b3480 :2 1     b1711           b3480           1l7vC/1_0_2     1l7vC/1_1_0           11.1       28.0       0.77        149        55%
b1711_b4096 :1 b1711 b4096 :2 1     b1711           b4096           1l7vA/0_0_0     1l7vA/0_1_2           11.4       28.7       0.78        150        50%
b1711_b4097 :1 b1711 b4097 :2 1     b1711           b4097           2nq2A/1_0_0     2nq2A/1_1_1           11.2       28.3       0.75        143        27%
b1756_b3749 :1 b1756 b3749 :2 1     b1756           b3749           2q0hA/1_0_0     2q0hA/1_1_1            8.5       20.4       0.69        132        38%
b1756_b4087 :1 b1756 b4087 :2 1     b1756           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.4       19.9       0.69        132        36%
b1774_b1776 :1 b1774 b1776 :2 1     b1774           b1776           2ejvA/0_0_0     2ejvA/0_1_1           17.2       46.9       0.83        187        21%
b1774_b4358 :1 b1774 b4358 :2 1     b1774           b4358           2ejvA/0_0_0     2ejvA/0_1_1           17.3       47.0       0.83        187        22%
b1776_b3616 :1 b1776 b3616 :2 1     b1776           b3616           2ejvA/1_0_2     2ejvA/1_1_3           17.6       47.4       0.89        188        29%
b1776_b4358 :1 b1776 b4358 :2 1     b1776           b4358           2ejvA/1_0_2     2ejvA/1_1_3           17.6       47.2       0.89        188        23%
b1799_b3118 :1 b1799 b3118 :2 1     b1799           b3118           3ho7A/1_0_0     3ho7A/1_1_1           12.7       34.1       0.66        184        10%
b1799_b3585 :1 b1799 b3585 :2 1     b1799           b3585           1utbA/1_0_2     1utbA/1_1_3           16.6       45.8       0.72        197         9%
b1858_b3749 :1 b1858 b3749 :2 1     b1858           b3749           2oljA/1_0_0     2oljA/1_1_1            6.9       15.6       0.64        125        34%
b1858_b4087 :1 b1858 b4087 :2 1     b1858           b4087           2oljA/1_0_0     2oljA/1_1_1            6.9       15.7       0.64        125        32%
b1885_b1886 :1 b1885 b1886 :2 1     b1885           b1886           3zx6A/1_0_0     3zx6A/1_1_1           62.0      189.2       0.91        417        64%
b1886_b3072 :1 b1886 b3072 :2 1     b1886           b3072           3zx6A/1_0_0     3zx6A/1_1_1           62.0      189.3       0.91        417        53%
b1891_b1892 :1 b1891 b1892 :2 1     b1891           b1892           2avuE/1_0_4     2avuE/1_1_1           14.2       35.7       0.98        127       100%
b1917_b3749 :1 b1917 b3749 :2 1     b1917           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.7       21.0       0.69        132        53%
b1917_b4087 :1 b1917 b4087 :2 1     b1917           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.4       0.69        132        50%
b1919_b2366 :1 b1919 b2366 :2 1     b1919           b2366           1ve5A/0_0_0     1ve5A/0_1_3            8.9       21.1       0.72        125        14%
b1919_b2414 :1 b1919 b2414 :2 1     b1919           b2414           2gn0A/0_0_0     2gn0A/0_1_1           10.2       25.5       0.71        154        19%
b1919_b2421 :1 b1919 b2421 :2 1     b1919           b2421           1z7yA/2_0_1     1z7yA/2_0_0           18.1       50.8       0.70        264        35%
b1919_b2871 :1 b1919 b2871 :2 1     b1919           b2871           1j0dA/0_0_0     1j0dA/0_1_1           18.9       53.3       0.71        234        29%
b1919_b3117 :1 b1919 b3117 :2 1     b1919           b3117           1j0dA/1_0_0     1j0dA/1_1_1           18.6       52.5       0.70        233        26%
b1919_b3772 :1 b1919 b3772 :2 1     b1919           b3772           3aexA/1_0_0     3aexA/1_1_1           19.6       55.9       0.69        265        23%
b1987_b3118 :1 b1987 b3118 :2 1     b1987           b3118           2uyeA/1_0_2     2uyeA/1_1_3           15.7       44.0       0.60        179        11%
b1987_b3585 :1 b1987 b3585 :2 1     b1987           b3585           2uyfA/0_0_0     2uyfA/0_1_1           16.1       45.3       0.63        185        10%
b1988_b3118 :1 b1988 b3118 :2 1     b1988           b3118           3fxuA/1_0_2     3fxuA/1_1_1           15.8       41.4       0.91        179        14%
b1988_b3585 :1 b1988 b3585 :2 1     b1988           b3585           1utbA/1_0_2     1utbA/1_1_3           16.2       45.4       0.63        189        10%
b2015_b2808 :1 b2015 b2808 :2 1     b2015           b2808           2esnA/1_0_0     2esnA/1_1_1           19.4       56.4       0.57        225        15%
b2015_b3060 :1 b2015 b3060 :2 1     b2015           b3060           2esnA/1_0_0     2esnA/1_1_1           19.5       56.6       0.57        226        13%
